,DONNIE'S DABBLER,Cappuccino,The Indian Pantry - Garam Masala,Make it sundae,Fennel Sausage Pizza,Almond cone ,Takenaka - Nabeyaki Udon,Extra Dip,The Indian Pantry - Goan Vindaloo Sauce,Mushroom Pizza,Flaming Chocolate - Morning Glory,The Indian Pantry - Aai's Gravy,Clarity Kombucha - Ginger Lemon Jalapeno,SF Guardian IPA,TRIPLE SMASH BURGER,1. Nutella,Kula Kitchen - Pili Pili Sauce,Eska Water,Wood-Fired Cauliflower,DOUBLE SMASH BURGER,San pellegrino,Flaming Chocolate - Miss Saigon,Panna Pizza,SIRIUS SAUCE,Charred Radicchio Wedge,Clarity Kombucha - Flower Power,Meatball Pizza,Tality Kombucha,Not Too Sweet - Ginger Beer,RAPH'S RAZZLE-DAZZLE,Pastaggio - Bolognese,Flow Water,Flaming Chocolate - Choco Nuts,SF White Wine,Elbo Patties - Beef,SINGLE SMASH BURGER,Sriracha Revolver - Jalapeno Ginger,7. Banana Split,Meatballs,True Nosh - XOXO Sauce,CRAZY FRIES,Takenaka - Kakuni Curry Udon,Takenaka - Mentaiko Cream Udon,TWISTED FRIES,The Dumpling King - JWB,SF Talisman,Prague's OG,SIRIUS FRIES,SF Jongleur,Vegan Chimney cake box (Vegan whipped cream or ice cream),9. Strawberry Sundae Cup,Cinnamon chimney cake,2. Mango,True Nosh,True Nosh - Vegan Dumplings,Americano,Not Too Sweet - Fizzy Lemonade,Not Too Sweet - Lychee Lemonade,4. Mr. Berry,Caesar Salad,Sriracha Revolver - Cilantro Lime,3. Pistachio,Game Changer Foods,The Dumpling King - 3X,Takenaka,5. PB&Jam,LEO'S LIBERATOR,Extra topping,Affogato,SF Rose,Latte,Flaming Chocolate,Pastaggio - Crema Con Funghi,MIKEY'S MAGIC,Almond Chimney cake,Elbo Patties,Praguery Latte,Sriracha Revolver - Beets & Tequila,SF Beldame,Flaming Chocolate - Guadala Wanna 57% Mexican milk chocolate,The Indian Pantry,Lemonade,Garlic Rapini,Half & Half Lemonade,Prosciutto & Arugula Pizza,Yumasoy,Game Changer Foods - Super Seeds,Phillips Soda,Sriracha Revolver - Chili Garlic,4. Vegan Mr. Berry,SF Red Wine,Atypique,8. Panda's Matcha,Yumasoy - Teriyaki,The Dumpling King,Double Espresso,SIRIUS FRIES ($3 OFF PROMO),Clarity Kombucha - Aplicot Sage,Regular chimney box,Apple Juice,True Nosh - Granola,Pastaggio,Sriracha Revolver - Clean Mango,Not Too Sweet,The Indian Pantry - Goan Vindaloo Masala Spices,Yumasoy - Mediterranean Herbs,3. Vegan Pistachio,Kale Salad,6. Vegan Lemon (honey?),Cinnamon cone,2. Vegan Mango,Olives & Grapes,Loaded Meat Lovers,Pastaggio - Lasagna,Panna Verde pizza,Pepperoni Pizza,Margherita Pizza,Elbo Patties - Mushroom,DIRTY FRIES,The Dumpling King - Taiwanese,Nicelife Cocktails,Game Changer Foods - Vanilla Coconut,True Nosh - Black Bean Sauce,Kula Kitchen - BBQ Sauce,Clarity Kombucha - Orange Dreamsicle + Chaga,White Rock Pale Ale,Strawberry Lemonade,5. Vegan PB&Jam (Honey?),SENSEI'S SALTCHUCK,6. Lemon,Vansuya Hibisberry,Yumasoy - Original,Orange Juice,Extra sauce and topping,Sriracha Revolver,The Indian Pantry - Cutting Masala Chai,Game Changer Foods - Chocolate Brownie,Remedy Kombucha,Yumasoy - Thai Yellow Curry,The Indian Pantry - Makhani Sauce,Kula Kitchen,True Nosh - Blueberry Ginger Compote
Garlic Rapini,0.0,0.1235415527768502,0.0,0.09983374884595826,0.2567762955065478,0.1543033499620919,0.0,0.0,0.0,0.3357445964359061,0.0,0.0,0.12683657235796025,0.13909051394796484,0.1542116936724708,0.04206299578607546,0.0,0.14190100981322365,0.4369314487526515,0.18304478383499218,0.0,0.0,0.48933280029708764,0.19524420798548595,0.18516401995451032,0.3539191986482828,0.1913897505877382,0.0,0.07169031129946635,0.0,0.0,0.21073620791829323,0.0,0.15995735039241837,0.0,0.19583791244002313,0.0,0.012012499502607453,0.31180478223116187,0.11227217828476796,0.1282589735602346,0.0,0.0,0.1904761904761905,0.0,0.25329310982879266,0.0,0.1065226752946297,0.2989044678067317,0.3086066999241838,0.0,0.25617376914899,0.0146935581516651,0.0,0.0,0.09412416106700233,0.0,0.170367083999984,0.02978199333122052,0.3760012249166562,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.34725529667403027,0.09960238411119947,0.0,0.0,0.0,0.2568347534004199,0.0,0.0,0.0,0.25601956825995337,0.0,0.0,0.1976948734374768,1.0,0.17015320686031377,0.28809054380096194,0.0,0.0,0.19392188242743816,0.0,0.0,0.25880617923305044,0.22454435656953595,0.0,0.0,0.0,0.08247860988423225,0.06798634543169235,0.2439750182371333,0.05349506156386412,0.21593943768447627,0.0,0.0,0.0,0.25275466744372843,0.0,0.0,0.0,0.3911895791455899,0.07484811885651198,0.10146925788636821,0.0,0.3331412657095887,0.2619684159977919,0.0,0.5455447255899809,0.23678153909877128,0.2057614194662032,0.0,0.10117436786363909,0.0,0.0,0.0,0.05455447255899809,0.0,0.13363062095621223,0.03827795011754764,0.24563852943382242,0.0,0.0,0.005355947466554028,0.20800665631950505,0.0,0.331855129449563,0.0,0.09258200997725516,0.0,0.0,0.1456049253965378,0.0,0.0,0.0,0.0
Half & Half Lemonade,0.0,0.42932283582588016,0.0,0.38004321772960276,0.676144441511067,0.10810968751610264,0.4892485961894068,0.02162193750322053,0.0,0.6691760458150114,0.0,0.0,0.35901708754002726,0.7698637315663979,0.7898496448920325,0.1982287811539417,0.0,0.8881540133371675,0.5043817522637594,0.823683367644006,0.0,0.0,0.6778148163114514,0.7744651476055509,0.5578459875830897,0.5365097898822635,0.7339387734943243,0.0,0.8510133489967181,0.0,0.0,0.7917639489806982,0.0,0.7452725134461351,0.0,0.5934251409607447,0.0,0.19610043677285915,0.4057115217312833,0.1363463432978431,0.832320253021677,0.0,0.0,0.7306578882825236,0.0,0.8443388777006429,0.0,0.8449027100979899,0.7774780311030491,0.11892065626771292,0.0,0.37606013464795135,0.1725401803393752,0.0,0.030578037261837925,0.4253535778610055,0.19789593410080014,0.8542017392411485,0.1804924860232817,0.6353968694153248,0.0,0.0,0.08648775001288211,0.0,0.0,0.13140484329634963,0.0,0.05296271413323761,0.4800549590334376,0.6948298201134311,0.3991673584122542,0.0,0.0,0.0,0.47616573155482556,0.0,0.4167885349060028,0.030578037261837925,0.8149341844438878,0.0,0.47381159621204116,0.851012367781456,0.17015320686031377,1.0000000000000004,0.5954431131225412,0.030578037261837925,0.0,0.9370564602438056,0.0,0.06817317164892156,0.6437129579949715,0.4247713002740497,0.0,0.0,0.0,0.13868894087192501,0.8058781936615079,0.6153711294239204,0.4812469306542184,0.8099701681000193,0.0,0.2446242980947034,0.0,0.8783001700715546,0.0,0.0,0.0,0.5718631480256033,0.06292908152208143,0.2310506008920967,0.08154143269823448,0.3597245339657938,0.5794719590158333,0.0,0.13760116767827066,0.7613398437394892,0.76504576066528,0.0,0.8438255575932374,0.0,0.0,0.0,0.030578037261837925,0.0,0.49309554179648274,0.8608806807247679,0.8638193130737926,0.03467223521798126,0.0,0.16210981593656776,0.692805956383184,0.0,0.7656154376287421,0.05405484375805132,0.45838507506827525,0.0,0.0,0.7648056344955778,0.0,0.0,0.0,0.0
Prosciutto & Arugula Pizza,0.0,0.31391397053161246,0.0,0.3196083793288346,0.8317544116950779,0.140028008402801,0.3300491809922248,0.04667600280093366,0.0,0.7777441023767022,0.0,0.0,0.36832740441290474,0.7304547724108627,0.500262559207085,0.15335586301454696,0.0,0.596171611627043,0.6167915115069781,0.6333613270551774,0.0,0.0,0.6648801358190599,0.43613841640728446,0.5694472341713908,0.42823525248077476,0.816311832292953,0.0,0.436817311233122,0.0,0.0,0.6753162235998846,0.0,0.5604747582238248,0.0,0.5163387935524797,0.0,0.14171515370300786,0.4985454514635735,0.305656024865096,0.539255528526099,0.0,0.0,0.6265969327670924,0.0,0.7721584992883251,0.0,0.5412988834342576,0.7120348846437284,0.08168300490163391,0.0,0.41328694658537785,0.13600870483567315,0.0,0.03300491809922247,0.25624885305538925,0.2200750972578416,0.47186920401713167,0.14189027244495614,0.8182382880881441,0.0,0.0,0.32673201960653564,0.0,0.0,0.09403360750477978,0.0,0.01905539834916765,0.30684061781224475,0.7430248604843919,0.210904611768138,0.0,0.0,0.0,0.316741237617645,0.0,0.22934432041081737,0.06600983619844494,0.7295638755398463,0.0,0.2922380025064031,0.6697793174803168,0.28809054380096194,0.5954431131225412,1.0000000000000002,0.03300491809922247,0.0,0.6081041065083778,0.0,0.06792356108113244,0.8269127069776444,0.4528237405408829,0.0,0.0,0.0,0.062373432380426655,0.5309265510314403,0.6199304198780669,0.34305823984310607,0.721366797615635,0.0,0.16502459049611237,0.0,0.6531446454342106,0.0,0.0,0.0,0.6396374027815598,0.0452823740540883,0.26857206571774306,0.06600983619844497,0.3438157804476298,0.6169723464869531,0.0,0.23103442669455734,0.7285751081846782,0.7638768227696742,0.0,0.590671628475074,0.0,0.0,0.0,0.11551721334727867,0.0,0.41770024311812914,0.48631343200431254,0.6358745722624826,0.07484811885651198,0.0,0.1393327029842668,0.600169426575111,0.0,0.7582618003265503,0.02333800140046683,0.34540242072690913,0.0,0.0,0.6326430922386996,0.0,0.0,0.0,0.0
Yumasoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541071158982555,0.04873701788285793,0.010145098007699964,0.0,0.0,0.09534625892455922,0.0,0.0,0.0,0.0,0.022941573387056175,0.282842712474619,0.0,0.08770580193070292,0.0,0.0,0.0,0.0,0.0,0.0,0.06108472217815261,0.0,0.015511344207135257,0.0,0.0,0.0,0.0,0.014817389619254991,0.0,0.0,0.0,0.0,0.03869116162670684,0.0,0.00921034382578949,0.08560952183030243,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.19611613513818402,0.0,0.0,0.05143444998736396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17541160386140583,0.14041091316027268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05332859322459772,0.0,0.0,0.05435710332191712,0.0,0.030578037261837925,0.03300491809922247,0.9999999999999998,0.0,0.016084374753521487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019074647397804817,0.0,0.049029033784546004,0.0573657286211775,0.0,0.0,0.0,0.06285171915271265,0.0,0.0,0.0,0.14535047493345277,0.17149858514250882,0.0,0.0,0.0,0.0,0.0,0.0,0.1166741210847597,0.07500478362088696,0.0,0.02781835194746602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06494175892662284,0.0,0.0,0.0,0.0,0.0,0.027156272329678422,0.0,0.0,0.0,0.0,0.040439126799274694,0.0,0.0,0.0,0.0
Game Changer Foods - Super Seeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillips Soda,0.0,0.3633287644326511,0.0021493649860054986,0.34247836508684426,0.7010666029892029,0.04265013922260281,0.5267632731778287,0.005686685229680374,0.0,0.6763099340316254,0.0,0.0,0.376758773032166,0.8281390120964489,0.8189841845818298,0.16505410018712147,0.0,0.8977497551449016,0.5122173766028938,0.8519269745000908,0.0,0.0,0.680260018284116,0.8130934033674938,0.4867802556606401,0.5442619299145656,0.7676521000512043,0.0,0.8945293759828149,0.0,0.0,0.7528610187236967,0.0,0.8027103131574002,0.004021093688380372,0.5958362345037175,0.0017982877662227736,0.18372375555403164,0.35294499417640807,0.18205753586663442,0.8334743023330295,0.0,0.0,0.6703905799753971,0.0,0.8820393350372846,0.0,0.8438944445298919,0.8268738667688121,0.07392690798584486,0.0,0.3565105496536649,0.12444023867644617,0.0,0.016084374753521487,0.4145270336448268,0.18610991935371413,0.8799986261423732,0.14117668658516708,0.6459074239202847,0.0021493649860054986,0.0,0.12510707505296823,0.0,0.0,0.08382274909954734,0.0,0.011607897617115566,0.3801817598109639,0.7522426434813076,0.2753054648709473,0.0,0.0,0.0,0.329103656153879,0.0,0.2901642731107423,0.0,0.8549693679974032,0.0,0.45268300475145185,0.8638084201014556,0.19392188242743816,0.9370564602438056,0.6081041065083778,0.016084374753521487,0.0,1.0,0.0,0.026205251374742833,0.6771998059542318,0.40135411316053493,0.0,0.0,0.0,0.10790796953630861,0.8050531109465999,0.6509801713726441,0.45896598755873563,0.8564887349661886,0.0,0.05227421794894483,0.0,0.8946013758795424,0.0021493649860054986,0.0,0.0,0.5782335533328445,0.03723904142726613,0.1953910262127114,0.017424739316314948,0.3199389176461252,0.5661713520701017,0.0,0.15280156015845411,0.7250361116007447,0.7100555425754802,0.0,0.8314941491491057,0.0,0.0,0.0,0.058305858481515385,0.0021493649860054986,0.492481387222895,0.8901472743625908,0.8373789828291353,0.034956102807536596,0.0,0.11448488102661447,0.7388712811553373,0.0,0.7718108650916663,0.0227467409187215,0.5038403113496811,0.0021493649860054986,0.0,0.8232919872856646,0.0,0.0,0.0,0.0
Sriracha Revolver - Chili Garlic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Vegan Mr. Berry,0.0,0.07767356373806174,0.0,0.16999637881393095,0.10090091909944687,0.0,0.0,0.0,0.0,0.020831324236136577,0.0,0.0,0.11961783342433499,0.0,0.02507498883292586,0.04871635872467362,0.0,0.024782388512838215,0.0,0.01764269934942013,0.0,0.0,0.0,0.0,0.0,0.0,0.030082841879809342,0.0,0.0,0.0,0.0,0.062107009404453684,0.0,0.06285566056425843,0.0,0.03344218221371842,0.0,0.17937304161172324,0.0,0.0,0.016941075701383528,0.0,0.0,0.0,0.0,0.030965570890334988,0.0,0.02843209682638091,0.009787941245749061,0.0,0.0,0.21091537193302684,0.22171669369131738,0.0,0.0,0.036986336072765455,0.0,0.00836827408755723,0.19894951126503438,0.10585122480499262,0.0,0.0,0.0,0.0,0.0,0.22801938014417616,0.0,0.0,0.1504142093990467,0.04013378824259074,0.06262242910851494,0.0,0.0,0.0,0.1552675235111342,0.0,0.0,0.0,0.01829155657131779,0.0,0.0,0.043503442790051784,0.0,0.06817317164892156,0.06792356108113244,0.0,0.0,0.026205251374742833,0.0,1.0,0.02542464180904607,0.0,0.0,0.0,0.0,0.0,0.021808500272105093,0.0,0.1513513786491703,0.044271635823904795,0.0,0.17149858514250882,0.0,0.02771737947890883,0.0,0.0,0.0,0.0,0.5294117647058824,0.07974522228289,0.40016336533252067,0.09240616554505461,0.0,0.0,0.0,0.06403022940410255,0.05145285707960855,0.0,0.02862484799992067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09652430469570816,0.5185629788417315,0.0,0.22730042998484834,0.0,0.0,0.02794357369370707,0.0,0.0,0.0,0.0,0.027741012121896492,0.0,0.0,0.0,0.0
SF Red Wine,0.0,0.251789873349222,0.0,0.39563811367793317,0.7195862082291058,0.20965696734438366,0.5188745216627708,0.0,0.0,0.7082904586442779,0.0,0.0,0.31020653801636133,0.8189427719753753,0.531056333665994,0.18348914596228694,0.0,0.7176649369160323,0.5371326544825669,0.6698715748871366,0.0,0.0,0.7193700838186959,0.4863551720537767,0.5241424183609593,0.5683144960843665,0.8408201303452935,0.0,0.5774899991631594,0.0,0.0,0.7068873641474893,0.0,0.661073525165637,0.0,0.41753342447763964,0.0,0.1958612732564515,0.6052275326688025,0.12712320904523033,0.6253204306798564,0.0,0.0,0.6955416066888229,0.0,0.774354522148758,0.0,0.6622346235067846,0.7657265279805031,0.15724272550828775,0.0,0.480670319495552,0.19764967992658225,0.0,0.0,0.335710071693025,0.20351933162035316,0.5606235782070297,0.20738702254192934,0.7892030437536437,0.0,0.0,0.10482848367219183,0.0,0.0,0.1724700042041701,0.0,0.0,0.4290783139390931,0.7944734665295088,0.28419928002940253,0.0,0.0,0.0,0.29528206350464736,0.0,0.19810721293758182,0.07412493166611012,0.8024546007104872,0.0,0.37504578475079636,0.6983975386794977,0.25880617923305044,0.6437129579949715,0.8269127069776444,0.0,0.0,0.6771998059542318,0.0,0.02542464180904607,0.9999999999999999,0.5593421197990135,0.0,0.0,0.0,0.028016590734026292,0.6654788640344693,0.8287419301647448,0.3634273778934879,0.7760321053089054,0.0,0.07412493166611012,0.0,0.733440726399456,0.0,0.0,0.0,0.782917498937729,0.10169856723618427,0.2757391449034323,0.049416621110740085,0.34614399922974975,0.6737530079397209,0.0,0.3706246583305506,0.7264707452193466,0.7561225266320285,0.0,0.644729121355066,0.0,0.0,0.0,0.03706246583305506,0.0,0.33287514296784143,0.5981091648847963,0.6675140773895243,0.11206636293610517,0.0,0.16737789022400795,0.6196018206594303,0.0,0.7890790776515265,0.0,0.31448545101657555,0.0,0.0,0.7673721627221503,0.0,0.0,0.0,0.0
Atypique,0.0,0.15534712747612348,0.0,0.23537960143467362,0.5717718748968657,0.24253562503633297,0.34299717028501764,0.0,0.0,0.5624457543756876,0.0,0.0,0.47847133369734,0.5161953896062843,0.5934414023792455,0.107871937176063,0.0,0.5369517511114947,0.5232559521341829,0.5835662092500504,0.0,0.0,0.5800060303397928,0.46426479046513386,0.3395498750508662,0.6574382586514258,0.6417672934359328,0.0,0.41853902539821836,0.0,0.0,0.5072072434697051,0.0,0.544749058223573,0.0,0.544955560164457,0.0,0.0755254912049361,0.6301260378126046,0.1764705882352941,0.5251733467428893,0.0,0.0,0.5987849508520958,0.0,0.5573802760260298,0.0,0.43701185862770664,0.5481247097619475,0.3638034375544995,0.0,0.21091537193302687,0.06466736899330092,0.0,0.0,0.14794534429106182,0.4708709557974188,0.4686233489032049,0.06436601835045229,0.5468979948257953,0.0,0.0,0.24253562503633297,0.0,0.0,0.057004845036044034,0.0,0.0,0.12033136751923737,0.6020068236388612,0.2191785018798023,0.0,0.0,0.0,0.18632102821336105,0.0,0.09166984970282112,0.17149858514250882,0.5716111428536808,0.0,0.32539568672798425,0.41017531773477395,0.22454435656953595,0.4247713002740497,0.4528237405408829,0.0,0.0,0.40135411316053493,0.0,0.0,0.5593421197990135,1.0,0.0,0.0,0.0,0.06482037235521644,0.46888275585025946,0.5368754921931593,0.18498501834898592,0.6099647602404662,0.0,0.0,0.0,0.520470792437288,0.0,0.0,0.0,0.64811242082285,0.0,0.15949044456578,0.0,0.246416441453479,0.6764705882352942,0.0,0.34299717028501764,0.6483060727165384,0.7203399991145196,0.0,0.5088861866652563,0.0,0.0,0.0,0.08574929257125441,0.0,0.42008402520840304,0.48132547007694954,0.4603466839333774,0.0,0.0,0.07576680999494945,0.5784447730520353,0.0,0.6147586212615556,0.0,0.242535625036333,0.0,0.0,0.513208724255085,0.0,0.0,0.0,0.0
8. Panda's Matcha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yumasoy - Teriyaki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Dumpling King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Double Espresso,0.0,0.38516444325982163,0.0,0.1729171253112705,0.09265616458263766,0.0,0.0,0.2672612419124244,0.0,0.1300783406538535,0.0,0.0,0.08787495503274936,0.0535359637797206,0.16578775152122116,0.15721395150639839,0.0,0.1274413563328024,0.2522624895547565,0.14506206589282486,0.0,0.0,0.08336550215650926,0.20810639268578882,0.053452248382484885,0.0,0.0883991392175728,0.0,0.08869375827221777,0.0,0.0,0.22812863694305163,0.0,0.09235141930792203,0.0,0.19598292387228833,0.0,0.08322503785764791,0.0,0.0,0.04480357487051286,0.0,0.0,0.0,0.0,0.1316149606291778,0.0,0.035972221753599244,0.05392892967193699,0.2004459314343183,0.0,0.19015970731391627,0.09161996134554648,0.0,0.0,0.4075695729696112,0.0,0.11987805595403911,0.19343972100131782,0.11664236870396086,0.0,0.0,0.0,0.0,0.0,0.0179475085091121,0.0,0.8728715609439697,0.06629935441317959,0.06191539293026132,0.5865557254410011,0.0,0.0,0.0,0.27375436433166195,0.0,0.40406101782088427,0.0,0.11589880339813653,0.0,0.0,0.12327032346825913,0.08247860988423225,0.13868894087192501,0.062373432380426655,0.0,0.0,0.10790796953630861,0.0,0.0,0.028016590734026292,0.06482037235521644,0.0,0.0,0.0,0.9999999999999999,0.012015898419246877,0.0,0.277968493747913,0.10299048508869509,0.0,0.0,0.0,0.11877858453639498,0.0,0.0,0.0,0.10987463131972675,0.0,0.6590621627456202,0.0,0.06788442333021308,0.09723055853282467,0.0,0.0,0.12347628353092473,0.08099755289839904,0.0,0.03855261202396709,0.0,0.0,0.0,0.0,0.0,0.0,0.06629935441317959,0.18000163638595074,0.0,0.0,0.09276773134741387,0.055427399547369326,0.0,0.18475391087967535,0.5345224838248488,0.053452248382484885,0.0,0.0,0.06113821299856472,0.0,0.0,0.0,0.0
